geneid,disease_name,diseaseid,score,evidence_level
126861452,hematologic neoplasm,C0376545,0.4,
10992,medulloblastoma,C0025149,0.4,
114826,medulloblastoma,C0025149,0.4,
4352,medulloblastoma,C0025149,0.4,
6046,medulloblastoma,C0025149,0.4,
8019,medulloblastoma,C0025149,0.4,
1786,"neuroectodermal tumor, primitive",C0206663,0.4,
1499,"neoplasm, ovarian",C0919267,1.0,
3845,"neoplasm, ovarian",C0919267,1.0,
5290,"neoplasm, ovarian",C0919267,1.0,
1956,squamous cell carcinoma of esophagus,C0279626,1.0,
